"LL","PSFS","PSLS","FL","LINE","BB","OTHER"
21840.2339307273,948.169647767213,12818.9593384265,817.102752698378,498.13902278926,56.5032844543457,188.770588553285
19958.9008164795,2507.81938013837,2483.23767828142,743.320231485895,716.726979698096,148.552804061904,966.321079551228
16923.9394056938,1960.10893373717,3274.10710757262,3003.45042429315,555.593076774127,267.11075593558,1327.3512813054
23518.1052226789,1204.88736974442,4692.81312177398,3317.27203884707,453.642403610435,1735.79917422493,511.059655857073
15948.0279276744,2729.23688920452,5890.27401949991,1091.36700541274,641.128886983856,202.477841785285,217.192049530668
17056.1593397811,974.340370407968,4763.87070546966,1180.76937615856,343.930903350259,235.558516105789,1010.70892454901
18051.3495730427,506.917207629509,8957.81570413612,2823.80494854641,354.312997571583,415.168216802669,1410.21785768458
24258.8037884686,1656.46381925817,16872.5516519722,2219.27534764161,906.961634263594,1893.12187946885,545.624602953456
18555.4019995416,3701.11063520814,5161.78806328662,1546.83727050052,160.405455821257,145.244453588089,195.313843329308
18762.4368504073,1315.57217371699,3740.32371065503,1608.53947399175,506.903743385752,177.826884394346,965.132146060513
19397.6296932676,140.325215986868,9725.85599733483,2467.46419829111,851.224713009955,242.210037222264,1321.81850547725
17271.0631952001,474.737371045566,7185.05214557089,1962.3642303963,560.923249725594,1624.87643119178,505.137463696972
18476.2209182989,2013.13811694312,5985.32924422283,3009.91426167038,518.918384880277,215.496859833703,144.181876252621
17000.2357753903,1125.36378624288,4428.4161499282,1515.51672952599,500.302033737439,217.32934525373,979.645893542566
17031.5668130735,744.511529995547,5721.38313050231,2386.67179922955,514.815205895458,299.224263978138,1305.47133071731
15783.5322989537,610.510913330317,4701.75366650648,1948.008882279,312.123455370887,1807.27550444517,528.69284308267
20282.6463796994,1546.07379331227,5556.41189333603,2841.44641291852,822.610046973573,965.964630046678,141.860220289402
17985.8617517497,905.2043931566,4853.92567595998,1978.23153926183,383.105297058546,449.08241104148,873.426028596248
16960.8202500127,64.2585987528709,9640.92466239299,2365.50079392636,533.190597948048,527.101294209073,1276.37926495757
20724.3131798426,1814.80449437969,6643.7118066499,3320.51407119538,399.466426566904,699.377284209606,543.718128957039
27853.661560964,2102.30625757472,3894.2529339146,2886.5174787546,965.219935805796,868.41530399921,472.649467298968
24073.9003590021,3152.63283675124,2874.42053534741,1699.16904666475,570.19363315933,472.986083540396,847.394380269733
18470.9405007589,2357.73428781998,5389.29370076296,1945.49661625633,687.690645793426,521.449594279787,1211.43963380078
16117.0188729374,302.452663833064,5186.93962579766,1805.66113471782,396.466832523303,732.706360709905,329.752589024973
24105.2243392012,1123.4700279686,4166.89660980222,3481.74027947735,912.132205508915,244.099615084304,613.515724857495
22828.1179880764,1776.96458088889,3585.75800869679,2181.15888828206,840.305139536997,261.832815052451,871.315485253518
23457.042474671,592.768620602227,7412.23666962756,3135.62717518481,602.10183322871,284.482232011851,1338.99309066394
21821.1544077589,591.448792979383,5768.0298258832,2954.61361187432,333.633089987068,1894.33386537825,364.261995682666
18158.4597968234,3469.70617778194,4518.98134641055,3312.68580165831,728.91713425715,266.028870221701,788.018486429014
20572.3488506839,550.738607558451,3440.12622668251,2049.81081019593,543.057449685277,293.312522701549,1010.65505188089
21700.9532022244,2394.23883074278,5834.76881116125,2786.78221898383,717.986575508465,308.321009870736,1724.02264221097
18465.4789856906,2069.53377937986,5712.12756427681,2191.83044668362,333.402382822149,2182.02394516745,536.553870784713
22565.5164776548,2495.991363677,5670.75109574189,3410.26194802202,751.726446733961,269.471908243827,908.330667549309
18025.960297369,2020.62923633347,3528.78473708781,2019.99863811815,474.948214699108,758.321265919949,1053.24465587539
12351.6242268757,1503.97874842274,5830.31687847767,2598.68478587407,636.948832382844,716.736262240055,1745.54061554362
22108.078268121,386.45340452442,5218.31141057124,3445.23487810121,476.941498597948,1136.03207177488,892.632896388057
21206.1170765074,2495.54790725517,3872.29305082908,3420.48828131271,801.759777210948,345.695590841313,907.433862130943
18418.0827423551,916.910055330654,3320.41700759462,2314.04747549952,456.548673655384,782.536665740725,1131.27856029735
11646.8300151707,1103.08517749311,7764.12033217873,2431.03486150792,618.296773302253,705.616128721515,1799.65242898679
25160.3977681771,1156.65869368172,5297.88561613634,3221.41843398707,418.137593639921,1307.45102265543,721.506664963264
16836.5669373473,6011.738606672,3487.59769307125,2766.04542391853,886.403102719235,833.819870863042,877.006555906278
15006.1765940642,346.862621661313,3864.63997199856,1879.26158662492,514.874131689675,741.850839004854,1294.26157001588
6383.77915660194,884.543324248854,7394.00511268221,1688.71443568092,617.273869216034,548.71265888405,1886.98618571556
16871.4650626185,2403.1960370789,7258.48024747561,4793.03325064846,506.476188645914,1166.75614235645,653.368132105889
15972.4038870202,2842.43001832841,10114.5765357314,3084.34700377019,937.79866981504,895.535200187817,1091.49430615792
13571.520378176,556.720454734321,4757.82497061126,2329.47301501494,637.646747368931,788.437777278337,1528.09552253204
8223.94624589125,876.990007564553,8259.35768823128,2068.41491716742,719.856378460804,564.019832517116,2242.16791826893
17457.8351188822,1025.08000507071,3980.02327421111,2448.92135767805,621.432783975502,1225.67093208216,850.073256327364
9197.66035413389,1158.84272247653,7699.54144346658,3045.64344702318,2162.06181706306,826.786679804558,1079.37400724572
5261.41974287953,1973.28009200484,3578.98345067606,1874.57380968711,1705.07859727842,716.178147455165,2088.36828856367
4524.83588400644,138.978164253543,5228.76295697251,1366.47653571218,1948.98613965988,495.93275044847,2686.47914409617
11016.5728343496,520.95211738107,4193.2643755918,1505.13573853189,1415.11974782191,1108.76518779474,768.206714987948
6859.09463293335,1011.95426860322,8279.75456291327,1542.47368294068,2373.07171496364,1110.44505359413,865.754548200659
5583.4264941062,672.460575046722,3651.6749540737,1420.16908842455,1735.59344625481,942.181225604399,1342.33828945918
6824.76943294792,3102.06010499138,3467.89902059749,1469.81127448548,2011.11816452532,605.856267099095,1697.31798969293
12756.2698949375,1435.73131854128,3612.99357085856,1775.56733458868,1873.45271115532,1430.0188117346,559.856354793112
15215.5272148776,1808.32942019149,3999.60192262883,1656.73384420978,3003.42007342187,811.260833341497,1124.66397844047
19021.8614715064,3912.03741871237,3065.27428038993,1371.62997690547,2381.02318594927,745.103042126672,1259.74302345301
9891.28880541184,446.950827098033,3385.8274492267,1347.15636482763,2690.27651274647,533.94472616892,2047.47218997056
18194.0798368183,1012.26798901288,2873.34538588553,1018.19209692336,2477.55359334492,1057.00188940752,949.590893291015
10333.5320388901,1699.98537151955,7144.09994048341,2866.25929873035,2413.27139417055,928.127183393385,1028.6043465523
10133.0723166721,1462.98139246832,4617.9122627785,1778.40964035627,2769.66984736371,854.411557907609,1076.42222460477
4240.05341593481,1009.13570844721,6526.95079738064,1544.37841074013,2958.90239650226,594.270806642106,1860.82382856063
16921.2940445499,487.18117452121,7518.83273434392,2419.07941590124,2032.05243594466,1265.26589301364,854.180296456762
6717.60477145962,2630.00351511414,5704.77652036261,3652.44727156809,3305.28758407166,993.787067349164,1201.16128937685
7293.14249454852,1506.44603028543,3066.21830447304,1605.40448588452,2770.32662250519,814.320595267646,997.779893556995
3963.13944499408,463.449455215742,5414.07361806946,1991.32409750811,3061.47437497782,543.930092891433,1977.22957534109
14614.0112371533,400.599436942887,4172.31319576273,2320.46388198968,2609.30223014556,1057.00085911031,1058.96337881744
9971.78911690713,4206.25927008698,6102.84861041319,1960.21711666063,2355.62993246007,961.679290192828,1072.15505834253
11268.1821434048,3822.62980777028,3620.9596454753,2304.04016684365,3092.47450854174,854.849888606199,1018.59058196079
2915.98145185004,1303.81809463421,3578.11836624318,1621.5106660164,4272.63639290628,509.09649805852,1941.9379428443
7430.00754000383,251.461524047194,5193.73494592197,1717.11909431305,2515.87869326756,1138.62406222168,1027.3152576763
6746.10880483392,1017.37327120354,6584.79642645575,1241.24795781194,4412.51565880286,877.139026266194,1348.00769117103
6388.44764513984,1021.55094287453,3717.1868058868,1169.80575261099,3461.94512722148,678.06008748537,1304.24184690227
3856.6001728204,181.131742824853,6364.16435073184,1152.95409587408,3091.31289118809,484.037435729072,2522.09299493032
11391.9616364484,173.845230850827,6945.23317143901,2240.07652753146,1633.20935896259,1231.63658704501,2147.19161382395
5385.87529671547,2812.48292017985,8292.73225899399,1146.7288820725,4072.06219113377,908.734044637963,1553.87768167517
5730.65238525558,5747.7101035192,4619.60737244034,1879.55608159629,2975.83495179154,1518.56362773152,932.344533087587
3170.33371138506,1486.24200610129,5318.31118726318,1948.08185051139,3188.04090657847,449.121292798351,2424.7875737215
9613.52480586672,98.4656775965221,5520.34347245604,2088.92120309277,1629.54602093019,1054.3061979174,1599.54225135958
4965.84598879684,607.033957174166,17318.289857692,1877.99948367897,1774.71866367932,445.965607931599,1743.36633285619
4327.78118682304,1175.75634034786,10745.5306634475,1376.61312507145,2274.24875116694,158.16997038634,1056.08658857862
3200.05817786838,562.089953927025,7703.91410312474,1819.35207513923,2160.13892296093,101.074314177332,2475.94148906546
7450.8972382399,835.660048359311,8158.7277614743,1350.62120071122,968.811696170076,196.550431726282,1784.62683652401
4731.30175835167,2061.92467743796,6201.00605523362,898.302439135201,1684.97770045078,298.667889887392,1472.20940863211
4937.38706675166,3869.71124190046,3262.74478886477,1726.02240082087,3859.75266432362,474.238736698634,908.484805858018
3357.83640330417,1236.33891253349,7196.14870521529,1449.21044231954,2108.50317798593,90.5275662709563,2346.3485218416
9320.91672559599,22.4549649053897,4445.52911338168,2166.50107751138,740.811061444052,700.033890495954,1882.52258219804
7377.57621000863,144.347527938882,5217.27267416482,2034.99214481686,987.691479407149,436.958743104609,1717.13277927383
7208.63251834479,2038.64143169192,4090.42095635891,1967.63136657974,1861.17354196055,316.170298366234,872.161390192446
3260.97182074155,1345.8559429974,6915.42758543691,1587.99998526721,4409.91347351401,354.648998109679,2543.54818115563
9305.66610996312,413.419632417144,6462.73176074329,2181.57647262788,2723.51960086619,556.135397478985,1083.73041782914
5679.25816446608,4626.90835648473,11123.4680837119,2512.84322785914,2123.31211228233,170.6976275115,1647.94045379099
5394.07606588888,2505.00445715515,7332.16342284201,1369.52600403207,1729.02376711868,489.557607105802,1614.55244029246
3578.32869795631,1378.30995254702,7349.84578626108,1935.07352851999,2247.41047361826,923.488434960581,1581.70687512801
10437.6013854801,169.95403317604,5111.73476899742,3067.95639429659,3413.99715634884,187.687305450092,1180.44958618188
5846.67389485395,3372.2504773581,9644.4399494045,2116.79019376607,2100.48868087753,410.249854329853,1840.29396180164
5245.22268735177,1177.89825601248,8919.52585282822,2198.33613610047,1648.51007826239,355.770175553684,1547.19721123282
2988.34295502177,2137.44193042919,10194.3926231109,2702.40463881106,2494.0732831944,279.483650945914,2907.43524391091
6848.1037928067,596.659794752954,6243.43927976737,3186.97699811312,1775.40989552285,855.072042230999,1367.09777693547
5118.1881128118,1957.63322990172,12829.1675282294,3095.40486356157,2855.04073775753,3400.45460767466,2140.22522261505
6094.10877564243,6264.66229574873,8194.73772600665,2196.01415624898,2396.04112679695,1422.17820569372,2016.29719552038
3409.22719717187,2578.90623339659,5392.91045241794,2999.19671447597,3235.26151893382,371.631423206893,3416.02978909463
8225.57319653859,384.796584899022,7516.9413057117,3227.32415360628,1533.45735544909,2307.23055436678,1176.09487033251
